availability,category,coursePictureUrl,credits,endDate,enrolled,enrollmentEndDate,estimatedWorkload,examDate,explorerInstructorName,explorerSummary,featured,id,instructorInstitute,name,ncCode,nodeCode,openForRegistration,showInExplorer,startDate,title,url,weeks
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_ee35.jpg,2,2020-03-20T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-03-29T00:00:00.000000Z,Prof. Amitabha Bhattacharya,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2VlMzU=,IIT Kharagpur,ELEC_ENGG,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Basic Building Blocks of Microwave Engineering and Design Principles of RF and Microwave Filters and Amplifiers,/nd1_noc20_ee35/preview,8
registration_required,,https://storage.googleapis.com/swayam-node1-production.appspot.com/July%202019%20Course%20images/Cards_ShutterStockImages_250x90/Mathematics/b.png,2,2020-04-17T00:00:00.000000Z,False,2020-02-23T18:30:00.000000Z,,2020-04-26T00:00:00.000000Z,Prof. I. K. Rana,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX21hMDg=,IIT Bombay,Mathematics,NPTEL,nd1,True,True,2020-02-24T00:00:00.000000Z,Basic Linear Algebra,/nd1_noc20_ma08/preview,8
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_ch20.jpg,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-26T00:00:00.000000Z,Prof. Subrata Kumar Majumdar,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2NoMjA=,IIT Guwahati,CHEMICAL_COURSES,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Basic Principles and Calculations in Chemical Engineering,/nd1_noc20_ch20/preview,12
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_ma03.jpg,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-26T00:00:00.000000Z,Prof. I. K. Rana,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX21hMDM=,IIT Bombay,Mathematics,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Basic Real Analysis,/nd1_noc20_ma03/preview,12
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_cy14.jpg,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-26T00:00:00.000000Z,Prof. Arnab Mukherjee,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2N5MTQ=,IISER Pune,Chemistry,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Basic thermodynamics Classical and Statistical Approaches,/nd1_noc20_cy14/preview,12
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_cy03.jpg,1,2020-02-21T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-03-29T00:00:00.000000Z,Prof. D. Maiti,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2N5MDM=,IIT Bombay,Chemistry,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Basics in Inorganic Chemistry,/nd1_noc20_cy03/preview,4
registration_required,,https://storage.googleapis.com/swayam-node2-production.appspot.com/assets/img/cec20_ge09/photography_CourseImage.jpg,3,2020-04-17T18:30:00.000000Z,False,2020-02-27T19:00:00.000000Z,,2020-05-08T19:00:00.000000Z,Dr. Narayan Patidar,,True,Q291cnNlTGlzdDovbmQyX2NlYzIwX2dlMDk=,"Devi Ahilya Viswavidyalaya, Indore",Arts,CEC,nd2,True,True,2020-01-15T18:30:00.000000Z,Basics of Photography,/nd2_cec20_ge09/preview,12
registration_required,,https://storage.googleapis.com/swayam-node2-production.appspot.com/assets/img/nou20_hs01/Shivaji_Course_Image.jpg,4,,False,2020-02-27T18:30:00.000000Z,,2020-05-09T08:30:00.000000Z,Mr. Shivaji Bhaskar,,True,Q291cnNlTGlzdDovbmQyX25vdTIwX2hzMDE=,Indira Gandhi National Open University,Humanities_and_Social_Sciences,IGNOU,nd2,True,True,2019-12-31T19:00:00.000000Z,Basics of Russian-Part 1,/nd2_nou20_hs01/preview,12
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_mg33.jpg,2,2020-03-20T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-03-29T00:00:00.000000Z,Prof. Abhijeet Chandra,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX21nMzM=,IIT Kharagpur,Management,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Behavioral and Personal Finance,/nd1_noc20_mg33/preview,8
registration_required,,https://storage.googleapis.com/swayam-node1-production.appspot.com/assets/img/beta_testcourse1/1.jpg,3,2020-03-22T00:00:00.000000Z,False,,,2020-03-29T00:00:00.000000Z,Prof .Aysha Iqbal Viswamohan,"<div class=""yui-wk-div""><div class=""yui-wk-div"">Department of Humanities and Social Sciences</div><div class=""yui-wk-div"">Indian Institute of Technology, Madras<br></div><div class=""yui-wk-div""><br></div></div>",False,Q291cnNlTGlzdDovbmQxX2JldGFfdGVzdGNvdXJzZTE=,IIT MADRAS,Language,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Beta Test Course 1: Example language course,/nd1_beta_testcourse1/preview,12
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_bt10.jpg,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-26T00:00:00.000000Z,Prof. Michael Gromiha,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2J0MTA=,IIT Madras,BIO_TECH,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Bio-Informatics:Algorithms and Applications,/nd1_noc20_bt10/preview,12
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_cy10.jpg,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-26T00:00:00.000000Z,Prof. Swagata Dasgupta,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2N5MTA=,IIT Kharagpur,Chemistry,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Biochemistry,/nd1_noc20_cy10/preview,12
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_bt03.jpg,1,2020-03-20T00:00:00.000000Z,False,2020-02-23T18:30:00.000000Z,,2020-04-26T00:00:00.000000Z,Prof. Mainak Das,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2J0MDM=,IIT Kanpur,BIO_TECH,NPTEL,nd1,True,True,2020-02-24T00:00:00.000000Z,Bioenergetics of Life Processes,/nd1_noc20_bt03/preview,4
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_bt09.jpg,2,2020-03-20T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-03-29T00:00:00.000000Z,Prof. Sanjeeva Srivastava,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2J0MDk=,IIT Bombay,BIO_TECH,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Bioengineering: An Interface with Biology and Medicine,/nd1_noc20_bt09/preview,8
registration_required,,https://storage.googleapis.com/swayam-node2-production.appspot.com/assets/img/cec20_ge11/bmc course logo.jpg,4,2020-04-18T18:00:00.000000Z,False,2020-02-28T00:00:00.000000Z,,2020-05-10T09:00:00.000000Z,Dr. K. Arunkumar,,True,Q291cnNlTGlzdDovbmQyX2NlYzIwX2dlMTE=,Central University of Kerala,BIO_TECH,CEC,nd2,True,True,2020-01-06T04:00:00.000000Z,Biomass Characterization,/nd2_cec20_ge11/preview,15
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_ee41.jpg,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-25T00:00:00.000000Z,Prof. Sudipta Mukhopadhyay,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2VlNDE=,IIT Kharagpur,ELEC_ENGG,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Biomedical Signal Processing,/nd1_noc20_ee41/preview,12
registration_required,,https://storage.googleapis.com/swayam-node2-production.appspot.com/assets/img/cec20_bt09/1234.png,4,2020-04-17T18:30:00.000000Z,False,2020-02-27T18:30:00.000000Z,,2020-05-08T18:30:00.000000Z,Prof. M.R Rajeswari,,True,Q291cnNlTGlzdDovbmQyX2NlYzIwX2J0MDk=,"Department of Biochemistry, All India Institute of Medical Sciences, New Delhi",BIO_TECH,CEC,nd2,True,True,2020-01-05T18:30:00.000000Z,"Biomolecules: Structure, Function in Health and Disease",/nd2_cec20_bt09/preview,15
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_bt11.jpg,2,2020-03-20T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-03-29T00:00:00.000000Z,Prof. Mukesh Doble,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2J0MTE=,IIT Madras,BIO_TECH,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Biostatistics and Design of experiments,/nd1_noc20_bt11/preview,8
registration_required,,https://storage.googleapis.com/swayam-node2-production.appspot.com/assets/img/cec20_ma05/biostats.jpg,4,2020-04-25T18:00:00.000000Z,False,2020-02-29T00:00:00.000000Z,,,Dr Felix Bast,,True,Q291cnNlTGlzdDovbmQyX2NlYzIwX21hMDU=,"Central University of Punjab, Bathinda",Mathematics,CEC,nd2,True,True,2020-01-12T19:00:00.000000Z,Biostatistics and Mathematical Biology,/nd2_cec20_ma05/preview,12
registration_required,,https://storage.googleapis.com/swayam-node2-production.appspot.com/assets/img/imb19_mg04/Brand_Management_1_copy.jpg,2,2020-04-30T23:00:00.000000Z,False,2020-02-28T23:00:00.000000Z,,2020-05-10T00:00:00.000000Z,Preeti Krishnan Lyndem,"<div class=""yui-wk-div""><b>Preeti Krishnan Lyndem<br><br></b></div><div class=""yui-wk-div"">Visiting Faculty, Marketing</div><div class=""yui-wk-div"">Indian Institute of Management Bangalore</div><div class=""yui-wk-div""><br></div>",True,Q291cnNlTGlzdDovbmQyX2ltYjIwLW1nMDM=,Indian Institute Of Management Bangalore,Management,IIMB,nd2,True,True,2020-01-31T06:00:00.000000Z,Brand Management,/nd2_imb20-mg03/preview,6
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_mg11.jpg,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-26T00:00:00.000000Z,Prof. Rudra P Pradhan,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX21nMTE=,IIT Kharagpur,Management,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Business Analytics For Management Decision,/nd1_noc20_mg11/preview,12
registration_required,,https://storage.googleapis.com/swayam-node2-production.appspot.com/assets/img/cec20_mg07/Business Planning and Project Management.bmp?seed=2943&url=https://storage.googleapis.com/swayam-node2-production.appspot.com/assets/img/cec20_mg07/Business Planning and Project Management.bmp,4,2020-03-29T17:30:00.000000Z,False,2020-02-27T18:30:00.000000Z,,2020-05-10T03:30:00.000000Z,Dr. Ravi Ahuja,,True,Q291cnNlTGlzdDovbmQyX2NlYzIwX21nMDc=,"Savitribai Phule Pune University, Pune",Management,CEC,nd2,True,True,2020-01-19T18:30:00.000000Z,Business Planning & Project Management,/nd2_cec20_mg07/preview,12
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_mg23.jpg,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-25T00:00:00.000000Z,Prof. Mukesh Kumar Barua,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX21nMjM=,IIT Roorkee,Management,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Business Statistics,/nd1_noc20_mg23/preview,12
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_mg24.jpg,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-26T00:00:00.000000Z,Prof. Gaurav Dixit,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX21nMjQ=,IIT Roorkee,Management,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Business analytics and data mining Modeling using R,/nd1_noc20_mg24/preview,12
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_ee29.jpg,2,2020-03-20T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-03-29T00:00:00.000000Z,Prof. Sudeb Dasgupta,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2VlMjk=,IIT Roorkee,ELEC_ENGG,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,CMOS Digital VLSI Design,/nd1_noc20_ee29/preview,8
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_me04.jpg,2,2020-04-17T00:00:00.000000Z,False,2020-02-23T18:30:00.000000Z,,2020-04-25T00:00:00.000000Z,Prof. Mainak Das,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX21lMDQ=,IIT Kanpur,BIO_TECH,NPTEL,nd1,True,True,2020-02-24T00:00:00.000000Z,Cell Culture Technologies,/nd1_noc20_me04/preview,8
registration_required,,https://storage.googleapis.com/swayam-node2-production.appspot.com/assets/img/nou20_ag05/MRAjesh_CourseImage.jpg,,,False,2020-02-27T18:30:00.000000Z,,2020-05-09T03:30:00.000000Z,"1. Dr. M. Rajesh 2. Dr. Sindhu P Nair, 3. Dr. Jalajakumari VT, 4. Dr. P Unnikrishnan",,True,Q291cnNlTGlzdDovbmQyX25vdTIwX2FnMDU=,"IGNOU Regional Centre,Vatakara",AGRI_COURSES,IGNOU,nd2,True,True,2020-01-01T05:00:00.000000Z,Certificate course in Environmental Sustainability ,/nd2_nou20_ag05/preview,8
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_ma16.jpg,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-25T00:00:00.000000Z,Prof. Anima Nagar,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX21hMTY=,IIT Delhi,Mathematics,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Chaotic Dynamical System,/nd1_noc20_ma16/preview,12
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_ce01.jpg,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-26T00:00:00.000000Z,"Prof. Manu Santhanam, Prof. Piyush Chaunsali",,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2NlMDE=,IIT Madras,CIVIL_ENGINEERING,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Characterization of Construction Materials,/nd1_noc20_ce01/preview,12
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_cy13.jpg,2,2020-03-20T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-03-29T00:00:00.000000Z,Prof. Manabendra Chandra,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2N5MTM=,IIT Kanpur,Chemistry,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Chemical Applications of Symmetry and Group Theory,/nd1_noc20_cy13/preview,8
registration_required,,https://storage.googleapis.com/swayam-node2-production.appspot.com/assets/img/cec20_lb02/Chemistry - 2.jpg,4,2020-04-12T00:00:00.000000Z,False,,,2020-05-09T18:30:00.000000Z,Dr. A. A. Ajmeri & Prof. B. V. Kamath,,True,Q291cnNlTGlzdDovbmQyX2NlYzIwX2xiMDI=,"Department of Chemistry, The Maharaja Sayajirao University of Baroda. Vadodara and Ex Head, Department of  Chemistry, The Maharaja Sayajirao University of Baroda. Vadodara MSU Baroda",Library_and_Information_Sciences,CEC,nd2,True,True,2020-01-13T00:00:00.000000Z,"Chemical Energetics, Equilibria and Functional Group Organic Chemistry-I",/nd2_cec20_lb02/preview,15
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_ch13.jpg,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-25T00:00:00.000000Z,Prof. Ganesh Viswanathan,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2NoMTM=,IIT Bombay,CHEMICAL_COURSES,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Chemical Reaction Engineering II,/nd1_noc20_ch13/preview,12
registration_required,,https://drive.google.com/file/d/1NTXZQg2rgvH6XQB4sl1EQAN8EULaWOIk/view,4,2020-04-19T17:30:00.000000Z,False,2020-02-27T18:30:00.000000Z,,2020-05-09T08:30:00.000000Z,Prof. Dr. Sanjukkta Bhaduri,,True,Q291cnNlTGlzdDovbmQyX2NlYzIwX2FyMDE=,School of Planning and Architecture New Delhi,ARCHI_COURSES,CEC,nd2,True,True,2020-01-05T21:30:00.000000Z,City and Metropolitan Planning,/nd2_cec20_ar01/preview,15
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_cs48.jpg,2,2020-03-20T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-03-29T00:00:00.000000Z,Prof. Rajiv Misra,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2NzNDg=,IIT Patna,COMP_SCI_ENGG,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Cloud Computing and Distributed Systems,/nd1_noc20_cs48/preview,8
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_cs20.jpg,2,2020-04-17T00:00:00.000000Z,False,2020-02-23T18:30:00.000000Z,,2020-04-26T00:00:00.000000Z,Prof. Soumya Kanti Ghosh,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2NzMjA=,IIT Kharagpur,COMP_SCI_ENGG,NPTEL,nd1,True,True,2020-02-24T00:00:00.000000Z,Cloud computing,/nd1_noc20_cs20/preview,8
registration_required,,https://storage.googleapis.com/swayam-node2-production.appspot.com/assets/img/nou19_ag12/MadhuriS_CourseImage.jpg,1,,False,2020-02-27T18:30:00.000000Z,,2020-05-09T18:30:00.000000Z,Dr. Madhuri Sonawane,,True,Q291cnNlTGlzdDovbmQyX25vdTIwX2FnMDc=,"Yashwantrao Chavan Maharashtra Open University, Nashik, Maharashtra",AGRI_COURSES,IGNOU,nd2,True,True,2019-12-31T18:30:00.000000Z,Commercial Fruit Production: Pomegranate & Guava,/nd2_nou20_ag07/preview,4
registration_required,, https://storage.googleapis.com/swayam-node2-production.appspot.com/assets/img/cec20_ed05/Swayam Picture.jpg?seed=63862&url=https://storage.googleapis.com/swayam-node2-production.appspot.com/assets/img/cec20_ed05/Swayam Picture.jpg,4,2020-04-29T18:30:00.000000Z,False,2020-02-27T18:30:00.000000Z,,2020-05-09T18:30:00.000000Z,Dr. Dhaneswar Harichandan,,True,Q291cnNlTGlzdDovbmQyX2NlYzIwX2VkMDU=,"University of Mummbai, IDOL",TEACHER_EDUCATION,CEC,nd2,True,True,2020-01-14T18:30:00.000000Z,Communication Technologies in Education ,/nd2_cec20_ed05/preview,15
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_cs13.jpg,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-25T00:00:00.000000Z,Prof. Santanu Chattopadhyay,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2NzMTM=,IIT Kharagpur,COMP_SCI_ENGG,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Compiler Design,/nd1_noc20_cs13/preview,12
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_ch05.jpg,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-26T00:00:00.000000Z,Prof. Sreenivas Jayanti,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2NoMDU=,IIT Madras,CHEMICAL_COURSES,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Computational Fluid Dynamics,/nd1_noc20_ch05/preview,12
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_me06.jpg,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-25T00:00:00.000000Z,Prof. Amaresh Dalal,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX21lMDY=,IIT Guwahati,MECH_ENGG,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Computational Fluid Dynamics for Incompressible Flows,/nd1_noc20_me06/preview,12
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_cs05.jpg,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-25T00:00:00.000000Z,Prof. Amit Kumar,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2NzMDU=,IIT Delhi,COMP_SCI_ENGG,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Computational Geometry,/nd1_noc20_cs05/preview,12
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_bt08.jpg,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-25T00:00:00.000000Z,Prof. Karthik Raman,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2J0MDg=,IIT Madras,BIO_TECH,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Computational Systems Biology,/nd1_noc20_bt08/preview,12
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_cs25.jpg,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-26T00:00:00.000000Z,Prof. Smruti Ranjan Sarangi,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2NzMjU=,IIT Delhi,COMP_SCI_ENGG,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Computer Architecture,/nd1_noc20_cs25/preview,12
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_me44.jpg,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-26T00:00:00.000000Z,"Prof. J. Ramkumar, Prof. Amandeep Singh",,False,Q291cnNlTGlzdDovbmQxX25vYzIwX21lNDQ=,IIT Kanpur,MECH_ENGG,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Computer Integrated Manufacturing ,/nd1_noc20_me44/preview,12
registration_required,,https://storage.googleapis.com/swayam-node2-production.appspot.com/assets/img/cec20_cs01/NetWork_CourseImage.jpg,3,2020-04-17T18:30:00.000000Z,False,2020-02-27T19:00:00.000000Z,,2020-05-09T18:30:00.000000Z,Mr. Anand More,,True,Q291cnNlTGlzdDovbmQyX2NlYzIwX2NzMDE=,"Devi Ahilya Viswavidyalaya, Indore",COMP_SCI_ENGG,CEC,nd2,True,True,2020-01-15T18:30:00.000000Z,Computer Networks,/nd2_cec20_cs01/preview,12
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_cs23.jpg,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-25T00:00:00.000000Z,"Prof. Soumya Kanti Ghosh, Prof. Sandip Chakraborty",,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2NzMjM=,IIT Kharagpur,COMP_SCI_ENGG,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Computer Networks and Internet Protocol,/nd1_noc20_cs23/preview,12
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_me19.jpg,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-25T00:00:00.000000Z,"Prof. Suman Chakraborty, Prof. Sankar Kumar Som",,False,Q291cnNlTGlzdDovbmQxX25vYzIwX21lMTk=,IIT Kharagpur,MECH_ENGG,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Conduction and Convection Heat Transfer,/nd1_noc20_me19/preview,12
